OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
GSAT0208 (GALILEO 11),2015-079B,2025-11-21T00:31:15.859776,1.70474234,.00019561,55.6986,106.9742,13.3898,346.5776,0,U,41175,999,6164,0,.31E-6,0
GPS BIIF-12,2016-007A,2025-11-24T10:40:29.136288,2.00561652,.0091279,55.3955,97.5833,243.1368,115.9104,0,U,41328,999,7173,0,.29E-6,0
GSAT0211 (GALILEO 14),2016-030A,2025-11-22T07:39:06.100704,1.70473086,.00037538,55.1598,227.3857,1.0711,359.0098,0,U,41549,999,5914,0,.25E-6,0
GSAT0210 (GALILEO 13),2016-030B,2025-11-24T08:03:55.298880,1.70473524,.00014603,55.1583,227.3284,245.8843,114.1836,0,U,41550,999,5917,0,.3E-6,0
INSAT-3DR,2016-054A,2025-11-25T02:21:14.903424,1.00272974,.0013757,0.1377,88.0514,180.1334,265.4870,0,U,41752,999,3377,0,-.58E-6,0
GSAT0207 (GALILEO 15),2016-069A,2025-11-24T14:44:44.239488,1.70474322,.00020125,55.3715,106.7523,329.4426,30.5155,0,U,41859,999,5591,0,.42E-6,0
GSAT0212 (GALILEO 16),2016-069B,2025-11-23T07:04:40.570464,1.70474566,.00023823,55.3681,106.7842,38.5768,321.4050,0,U,41860,999,5614,0,.36E-6,0
GSAT0213 (GALILEO 17),2016-069C,2025-11-22T11:44:38.962176,1.70474852,.0001847,55.3698,106.8141,284.8876,75.0549,0,U,41861,999,5599,0,.34E-6,0
GSAT0214 (GALILEO 18),2016-069D,2025-11-23T05:19:32.726784,1.70474665,.00008883,55.3688,106.7867,295.1539,64.8015,0,U,41862,999,5613,0,.36E-6,0
GOES 16,2016-071A,2025-11-25T01:30:19.780416,1.00271498,.0002925,0.0688,94.7572,155.4132,92.0329,0,U,41866,999,3305,0,-.72E-6,0
GSAT-17,2017-040B,2025-11-25T00:44:09.202848,1.00271126,.0006984,0.0583,112.8388,142.0789,273.8830,0,U,42815,999,3074,0,-.238E-5,0
GSAT0215 (GALILEO 19),2017-079A,2025-11-21T08:46:32.448576,1.70473865,.00015605,55.1379,227.2264,313.3276,46.7355,0,U,43055,999,4944,0,.21E-6,0
GSAT0216 (GALILEO 20),2017-079B,2025-11-23T10:00:05.438304,1.70473857,.00026605,55.1374,227.1701,315.3406,44.7212,0,U,43056,999,4949,0,.29E-6,0
GSAT0217 (GALILEO 21),2017-079C,2025-11-21T21:03:49.239072,1.70473914,.00029967,55.1360,227.2104,327.7291,32.3312,0,U,43057,999,4945,0,.23E-6,0
GSAT0218 (GALILEO 22),2017-079D,2025-11-24T10:39:27.124416,1.70473869,.00030333,55.1353,227.1375,302.7713,57.2829,0,U,43058,999,4952,0,.3E-6,0
GOES 17,2018-022A,2025-11-25T01:34:41.860992,1.00272245,.0002981,0.4107,89.5398,178.0479,90.8764,0,U,43226,999,2837,0,-.163E-5,0
GSAT0221 (GALILEO 25),2018-060A,2025-11-22T00:00:29.397600,1.70476090,.0006462,57.2323,347.3784,277.3952,82.5792,0,U,43564,999,4563,0,-.69E-6,0
GSAT0222 (GALILEO 26),2018-060B,2025-11-22T19:20:58.122528,1.70475804,.00061285,57.2360,347.3598,257.6185,102.3592,0,U,43565,999,4569,0,-.66E-6,0
GSAT0219 (GALILEO 23),2018-060C,2025-11-23T14:44:07.944576,1.70475951,.00055923,57.2346,347.3394,281.6446,78.3376,0,U,43566,999,4568,0,-.64E-6,0
GSAT0220 (GALILEO 24),2018-060D,2025-11-22T15:52:53.363136,1.70476106,.00058324,57.2351,347.3658,278.1078,81.8726,0,U,43567,999,4565,0,-.67E-6,0
BEIDOU-3 M13,2018-072A,2025-11-24T10:03:14.243040,1.86230925,.00052438,56.4434,69.4273,299.0234,60.9315,0,U,43622,999,4884,0,-.21E-6,0
BEIDOU-3 M14,2018-072B,2025-11-24T19:42:43.795008,1.86230894,.00028824,56.4455,69.4079,339.5338,20.4636,0,U,43623,999,4884,0,-.18E-6,0
GPS BIII-1,2018-109A,2025-11-25T02:02:39.183072,2.00553218,.003716,55.5572,100.2445,194.3258,162.2580,0,U,43873,999,5097,0,.4E-6,0
METEOR-M2 2,2019-038A,2025-11-25T04:10:59.267712,14.24280452,.0000451,98.8955,308.6897,192.5523,167.5644,0,U,44387,999,33225,.11171E-3,.212E-5,0
GPS BIII-2,2019-056A,2025-11-24T17:31:04.332000,2.00565814,.00577375,55.7282,339.2689,198.1530,158.1390,0,U,44506,999,4596,0,-.61E-6,0
BEIDOU-3 M24,2019-061A,2025-11-24T03:00:58.823712,1.86229389,.0009532,54.4002,189.6448,22.3828,337.7543,0,U,44542,999,4197,0,.67E-6,0
BEIDOU-3 M23,2019-061B,2025-11-25T01:11:15.458208,1.86229584,.000604,54.3985,189.5821,20.1728,152.1603,0,U,44543,999,4199,0,.68E-6,0
BEIDOU-3 M22,2019-078A,2025-11-25T00:57:18.294912,1.86232047,.0005472,54.1248,307.0075,22.0787,337.9413,0,U,44793,999,4084,0,-.44E-6,0
BEIDOU-3 M21,2019-078B,2025-11-24T15:21:44.741952,1.86227766,.00037242,54.0982,306.9869,8.7152,351.2867,0,U,44794,999,4084,0,-.45E-6,0
ELEKTRO-L 3,2019-095A,2025-11-25T04:04:35.003712,1.00272469,.0002272,0.0404,216.8236,49.2841,295.4127,0,U,44903,999,2166,0,-.77E-6,0
GPS BIII-3,2020-041A,2025-11-24T19:22:23.668032,2.00562345,.006012,56.5340,36.8851,202.6431,153.8262,0,U,45854,999,3993,0,-.61E-6,0
COSMOS 2547,2020-075A,2025-11-24T19:33:45.486720,2.13099952,.0006418,64.5955,199.2951,230.3759,129.6601,0,U,46805,999,3955,0,.59E-6,0
GPS BIII-4,2020-078A,2025-11-12T03:01:29.190720,2.00567032,.0063912,54.0224,219.5836,203.4987,326.7753,0,U,46826,999,3715,0,-.34E-6,0
GSAT0223 (GALILEO 27),2021-116A,2025-11-24T20:45:30.707136,1.70476121,.0004599,57.2236,347.1973,245.8017,117.0793,0,U,49809,999,2470,0,-.61E-6,0
GSAT0224 (GALILEO 28),2021-116B,2025-11-22T08:02:15.403200,1.70476295,.00038769,57.2249,347.2640,247.2257,115.5015,0,U,49810,999,2468,0,-.68E-6,0
GOES 18,2022-021A,2025-11-25T01:21:05.665248,1.00271387,.0000364,0.0374,116.3582,178.9385,12.2482,0,U,51850,999,454,0,.116E-5,0
COSMOS 2557 (706K),2022-075A,2025-11-24T23:31:54.424992,2.13101960,.0013791,64.4196,321.6764,275.7568,84.1003,0,U,52984,999,2636,0,-.24E-6,0
METEOR-M2 3,2023-091A,2025-11-25T04:42:09.273888,14.24023029,.000476,98.6403,23.0396,54.0886,306.0734,0,U,57166,999,12548,.28771E-4,.23E-6,0
COSMOS 2569 (703K),2023-114A,2025-11-24T04:30:54.756000,2.13103968,.00097731,65.1844,79.5405,286.9833,72.9114,0,U,57517,999,1789,0,.1E-6,0
METEOR-M2 4,2024-039A,2025-11-25T04:33:04.703328,14.22397183,.0007883,98.6742,286.3761,46.1550,314.0279,0,U,59051,999,9026,.46859E-4,.61E-6,0
GSAT0225 (GALILEO 29),2024-079A,2025-11-24T23:41:07.740960,1.70474802,.000231,54.9899,106.7922,168.2326,14.4842,0,U,59598,999,983,0,.43E-6,0
GSAT0227 (GALILEO 30),2024-079C,2025-11-24T06:51:48.652992,1.70474730,.00036156,54.9854,106.8105,112.4210,247.5858,0,U,59600,999,987,0,.4E-6,0
GSAT0232 (GALILEO 32),2024-167A,2025-11-24T20:30:15.395904,1.70473377,.00023558,55.2476,226.9225,221.1842,322.2705,0,U,61182,999,739,0,.31E-6,0
GSAT0226 (GALILEO 31),2024-167B,2025-11-24T16:09:34.886016,1.70473298,.00007278,55.2467,226.9328,136.7543,48.2506,0,U,61183,999,736,0,.31E-6,0
